Group.1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH6	CH7	CH8	CH9	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1
Ascomycota;Neodevriesiaceae	0	0	0.000163836	0	0	0	0	0	0	0	0	0.000333611	0.002046988	0.000782802	0.00479506	0.001166991	0	0	0	0	0	0	0.002998562	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163896	0	0	0	0	0	0	0	0	0	0	0	0	0.001035733	0	0.003733382	0	0	0	0	0.013875034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002412672	0	0.008140242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Niessliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001274813	0	0	0	0	0	0	0	0	0	0	0	0	0.022082019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Onygenaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000406559	0	0	0	0	0	0	0.000504439	0	0	0	0.00018731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Onygenales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002884658	0	0	0	0	0	0.000406559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004268943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Ophiocordycipitaceae	0	0.004510443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003222608	0	0	0.000621311	0	0	0	0	0	0	0	0	0	0	0	0	0.001008878	0	0	0	0	0.001147263	0	0	0	0	0	0	0.001070091	0	0.001645752	0	0	0	0	0.002731743	0	0.001116383	0	0	0	0.000494805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001320803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001551043	0	0.000786741	0	0	0	0.001199416	0	0	0	0	0	0	0.001160542	0	0	0	0	0	0	0	0	0	0	0.002682821	0	0
Ascomycota;Ophiostomataceae	0	0.004302269	0	0	0.00028177	0	0	0	0	0	0	0	0	0	0.000197057	0	0.012394646	0	0	0.001863933	0	0	0	0	0	0.001626237	0	0	0	0	0	0	0.002370864	0	0.008856856	0	0.000140482	0.003900693	0	0	0	0	0	0.00322752	0	0	0.001337173	0	0	0	0	0	0	0.001302447	0.000136958	0	0	0.00108857	0	0	0	0	0	0.002845641	0	0.004898959	0	0.002059732	0	0.004233561	0.003988725	0	0	0.00246988	0	0	0.00017594	0	0	0	0	0	0.000104683	0	0	0	0	0	0	0	0.00223924	0	0	0	0	0.00066993	0.005290482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000729227	0.001480541	0	0.001258785	0	0	0	0.001668753	0	0	0	0	0	0	0	0	0.001415997	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Orbiliaceae	0	0	0	0	0	0	0	0.00295102	0	0	0	0	0	0.000843018	0	0.001833843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302663	0	0	0.002012291	0.000280965	0.001284934	0	0	0	0	0	0	0	0	0.012960296	0	0	0	0	0	0	0	0.000410874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000493514	0	0.001573482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003343449	0	0	0
Ascomycota;Orbiliales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000990822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Parmeliaceae	0.006086745	0	0	0	0.000422654	0	0	0	0	0	0	0	0.001581763	0	0	0.00166713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008680337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015713695	0	0	0	0	0	0	0	0.000498945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Periconiaceae	0.00820841	0	0.054120474	0	0	0.01653529	0	0.002447188	0	0	0	0.010091743	0.008467085	0.01372915	0	0.004334537	0	0	0	0	0	0	0	0	0	0	0	0	0.009585854	0	0	0	0	0	0	0	0.000842894	0	0	0	0	0	0	0	0	0.098650052	0	0	0	0	0	0.006009834	0	0	0	0.00904554	0.000816178	0.000890648	0.001184045	0.006257676	0	0	0	0	0	0	0.008051327	0	0.001249836	0	0.005052385	0	0.001915042	0.009337349	0.000914402	0	0	0.013731234	0	0	0	0	0	0	0.0915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013512526	0	0	0	0	0	0	0	0	0	0	0.014594735	0	0	0	0	0	0	0	0	0	0	0	0	0.000141004	0	0	0	0	0	0	0	0	0	0.01047441	0.00510571	0	0.007006233	0.011206295	0	0.00310306	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pezizaceae	0.000382595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pezizomycotina_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Phaeococcomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014708908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Phaeomoniellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Phaeosphaeriaceae	0.002295572	0	0	0	0	0	0	0.006729766	0	0	0	0.004962469	0.002046988	0.008068887	0.008145034	0.004445679	0	0	0	0.000621311	0	0	0.011953173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229453	0	0	0	0	0.004675468	0	0	0.002373535	0	0	0	0	0	0.002549627	0	0	0	0.003119152	0	0.000989609	0.00288611	0.000467864	0.009588575	0	0	0.000555247	0	0	0	0	0	0.006707719	0	0.001986151	0	0.006566265	0.003759208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053876125	0	0	0.002783679	0.006113238	0	0.003510507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008165591	0	0	0	0	0	0	0	0	0	0	0	0.000367146	0	0	0	0	0	0	0	0	0.001402272	0	0.001375457	0.001145532	0.001913509	0	0	0	0	0	0	0	0	0	0	0.001123538
Ascomycota;Phaffomycetaceae	0.272164446	0	0	0	0.044801352	0.004756727	0	0.010724439	0.000142187	0.206705151	0.237747282	0.041159299	0.262712259	0.022400193	0.031923279	0.007001945	0	0	0.009238036	0.006124351	0	0	0.003039639	0.001849568	0.027063426	0.00460767	0	0	0	0	0	0	0.021186441	0.018651861	0	0.000761408	0.038726294	0.001009591	0	0	0	0	0	0	0.002369487	0.002373535	0	0	0	0	0	0	0	0	0	0.019650655	0	0.034042553	0.002664101	0.000760278	0	0	0	0.001388118	0.048300035	0	0	0	0	0	0	0.004670138	0	0	0.003759208	0	0.000527821	0.013548151	0.036160462	0	0	0	0	0	0	0	0	0.101637549	0	0	0	0	0.00248825	0.142480404	0.097811804	0.108271064	0.006526576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164289528	0	0	0	6.21E-05	0	0	0	0	0	6.79E-05	0.000652466	0.000846024	0	0.033882304	0	0	0.129200534	0.006935753	0	0	0	0	0	0	0	0	0	0	0	0	0.000257577	0	0	0	0	0	0	0
Ascomycota;Phyllostictaceae	0	0.007043231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353107	0	7.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Physciaceae	0.001530382	0	0	0	0	0	0	0	0	0	0	0	0.000744359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pichiaceae	0	0	0	0	0.000845309	0	0.003131332	0	0	0	0	0	0	0	0.114720179	0	0	0	0.108911579	0	0.081282743	0	0	0.086518701	0.080677227	0	0.064172336	0.000349365	0.076686831	0	0.066626328	0	0.010643664	0.165784679	0	0	0.000983376	0	0.013778283	0	0	0	0.011826183	0	0.002598792	0	0	0.008949034	0.007618443	0	0.001679731	0.002003278	0.011017191	0	0	0.001559576	0.014509839	0.002968827	0	0.086320837	0.001360082	0	0.047487105	0.027068295	0	0.057562768	0.023587873	0.002206856	0.013813972	0.023312074	0	0.013419937	0.004004178	0.00126506	0.008991618	0	0	0.016569022	0	0.001146413	0	0	0	0	0	0	0	0	0	0	0	0	0.006980923	0	0	0	0	0	0	0	0	0	0	0.000372283	0	0.000114587	0.091734787	0.001153403	0	0	0	0	0	0	0.003703	0	0	6.20E-05	0	7.35E-05	0	0	0.000101792	0.000652466	0	0	0.001206336	0	0	0.007642848	0.021954526	0	0	0	0	0	0	0	0	0	0	0	0.010580205	0	0	0	0	0.002417571	0.00034617	0	0
Ascomycota;Plectosphaerellaceae	0.011651769	0	0.00081918	0.004073131	0.006551141	0	0	0.003922698	0	0	0.066654785	0.009758132	0.005954873	0.006382851	0.00433526	0.007891081	0.013882003	0	0.00701535	0.004970488	0	0	0.00669542	0	0	0.00153589	0.01122449	0	0	0.007949687	0	0	0.008878128	0.003470114	0.000179289	0.00043509	0.003277921	0.002982883	0	0	0	0	0.007975798	0.006781877	0	0	0.002468628	0	0.00126974	0.002636411	0	0.007466764	0	0.001488511	0.000136958	0	0.005350503	0.003562593	0.00762229	0.004210773	0.011220673	0	0.00332495	0.001388118	0	0	0.008743238	0	0.01282726	0	0.004414189	0	0	0.017650602	0.019151638	0	0	0	0.004457279	0.003166285	6.45E-05	0	0	0	0	0	0.020860676	0	0.003804939	0.029419272	0.004971114	0.027747768	0.017003041	0.005640612	0	0.005926308	0.008899876	0	0	0	0.044956541	0	0	0	0	0	0	0	0	0	0	0	0	0.006201316	0	0	0	0	0	0	0.000146908	0	6.79E-05	0.000959509	0.000775522	0	0.003146963	0	0	0	0.006101377	0	0	0.027149993	0.00615573	0.029879189	0.012412998	0.027036321	0.018228907	0.020704171	0.018036539	0.004001572	0	0	0	0	0	0	0	0	0
Ascomycota;Pleomassariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000958434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pleosporaceae	0.002852075	0	0	0	0	0.005708073	0.008288819	0.00295102	0	0	0	0.003002502	0.000604792	0.004877461	0	0.000611281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006875688	0	0	0.008159027	0	0	0	0	0	0.00045529	0	0	0	0	0	0	0.005920225	0.001520557	0	0	0.038492689	0	0	0	0.052207825	0	0	0.002859028	0	0	0	0	0.001168402	0	0	0	0	0.001637733	0	8.26E-05	0	0	0	0	0	0.020357374	0.007765181	0.024952138	0.01983967	0.017058054	0.027785458	0.001025566	0.075701308	0.007317702	0.005339926	0.013826816	0	0	0	0	0	0	0	0.163630113	0	0	0	0	0.009542269	0.010077317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005357826	0	0	0	0.032798145	0	0	0	0	0	0	0
Ascomycota;Pleosporales_fam_Incertae_sedis	0	0	0	0	0.00028177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000948638	0	0	0	0	0	0	0.000151332	0	0	0.000761408	0	0	0	0	0	0	0	0	0	0.000890076	0.00195433	0	0	0.000659103	0	0	0	0	0	0	0.000544119	0	0.005106194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005879775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003369242	0	0.001195338	0	0	0.003572832	0	0	0	0	0	0	0	0	0
Ascomycota;Pleurostomataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pleurotheciaceae	0.003512921	0	0	0	0	0	0	0	0	0	0	0	0	0.003070994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020295468	0	0	0	0	0	0	0	0	0	0.000611481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003176426	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pseudeurotiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008487556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300881	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pyrenulaceae	0	0	0	0	0	0	0	0	0	0	0	0.002877398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217545	0.000234137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075463946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Pyronemataceae	0	0	0.000109224	0	0	0	0	0	0	0	0	0.001000834	0	0.002709701	0	0	0	0.007594937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217545	0	0	0	0	0	0.010015408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019313159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011510169	0	0
Ascomycota;Ramalinaceae	0.002504261	0	0	0	0	0	0	0	0	0	0	0.001876564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151332	0	0	0.000163159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001360082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Rhytismataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Rutstroemiaceae	0	0	0.000327672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Saccharomycetaceae	0	0	0	0	0.007607777	0	0.045128016	0	0	0	0.000178221	0	0.00190742	0	0.000197057	0	0	0.000266489	0.001736473	0	0.00206382	0	0	0.01459104	0.504841916	0.000316213	0.005555556	0	0	0	0	0	0.001664649	0.006593216	0	0	0	0.000642467	0.019340159	0	0	0	0.063531353	0	0.12244898	0.003411957	0.142460399	0.01986249	0.051662566	0.096746857	0.104143337	0.005099253	0	0.005209787	0	0.024641298	0.173437925	0.013557645	0.122178643	0.049184163	0.065895954	0.002678144	0.036020291	0.076971127	0	0.015221765	0.125424582	0.113628562	0.10452572	0.002364196	0.130085625	0.017714316	0.006267409	0.001686747	0.003403607	0	0.000395865	0.000640791	0	0	0	0	0	0	0	0	0	0.000447962	0	0.006764518	0.001164405	0	0	0	0	0	0.000197775	0.000628492	0	0	0	0.005672052	0.21102478	0	0.034625936	0.000286467	0.252497729	0	0.080277194	0.268964068	0.000447294	0.000868734	0.057203875	0	0	0.052028119	0	0	0	0.243961619	0.000146908	0	0	0	0.001621545	6.77E-05	0.001416133	0	0	0	0.02112015	0	0.000112366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000514377	0.012894851	0.030525996	0.000510699
Ascomycota;Saccharomycetales_fam_Incertae_sedis	0.001078223	0.02730553	0	0.011062254	0.007748662	0	0	0	0.004834352	0	0	0	0.000511747	0.001746252	0.041086442	0.00450125	0.007472201	0.001732179	0.007223727	0.009985355	0.021431973	0.011389522	0	0.003390875	0.006926185	0.00474319	0.12244898	0	0.01479758	0.0203512	0	0	0.027693705	0.001648304	0.001900459	0.007614075	0.193631468	0.044284338	0	0	0	0.001694915	0	0.04024186	0.002980968	0.001038422	0.014914627	0.005565863	0.004602809	0.000517866	0.079283315	0.001365871	0	0	0.000547833	0	0.001632357	0.000890648	0.009028343	0.027954851	0	0	0	0.002637424	0	0	0	0	0.006183397	0.005003299	0.000159549	0	0	0.001686747	0.002540005	0	0.000791731	0	0.009008726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229174	0	0	0	0	0.033621589	0	0.045610556	0.006503819	0.00446259	0	0	0	0	0	0	0	0.000135722	0.053041643	0.007191201	0	0.024284066	0	0	0.088863278	0.024979141	0	0	0	0	0	0	0	0	0.07765021	0	0.009610919	0	0	0	0.00780379	0.02996368	0.004732267	0	0.006020067	0
