Samples	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH1Hope	CH2Bambari	CH3Maja	CH4Zira	CH6	CH7	CH8	CH9	D.H.S	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M
45764da73ff78cb08974dcef2aeff320	0	0	0	0	0	0	0	0.058411215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125663223	0	0	0	0	0	0	0	0	0	0	0	0	0.104022191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02258016	0	0	0	0	0	0	0.040436717	0.248805732	0	0	0	0	2.062754213	43.65102217	0	0	0	0	0	0	0	0	0.045050118	0	0	0	0	2.171465337	0	0	0	8.881199539	0	14.07531693	0.568462679	15.29080675	5.152887882	11.11111111	0	11.48258085	0	0	0.320512821	0	4.369469027	20.74660937	1.413903383	18.77141459	0.069783671	10.26894866	0.34808553	2.482367968	0	0	1.844588148	13.83030421	13.40306495	10.51030754	0	10.34281546	1.165349197	0.0591133	0.254014334	0.466269841	0	0	0	0	0
d1bff85862d4cc0f472176a378262c1a	0	0	0	0	0.64683053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014194464	0	0	0	0	0	0	0	0.034102535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7222258	0	9.189870517	0	0	0	6.039196412	10.60070671	0	0	0.764890282	0.113516582	0.623003195	0	2.550754815	17.9875543	0	0	7.613976705	0	0	0	0	0	16.35690282	0	0	0	10.82139725	0	4.98774165	0.034908075	0	0	0	0	26.6743575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721087178	0	0	0.151489648	1.064610866	0	0	0	0.327650358	0	0	0	0	0	0	0	0	0	0	0	0	0	3.390637649	0	0	0
473285b616b9b3435278f9a53a1fbf8a	0.176360622	6.561133097	0	2.932991986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.919979932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.10093573	48.4412114	8.335121219	10.12857518	0	15.20312223	1.872875007	0	0	0	3.210463734	0	0	4.675577157	0	0	8.841158841	22.76610894	1.467645097	2.107520134	0.2696059	5.342919574	0.941136208	3.588499154	0.967964969	6.12171408	3.620711482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0446575d89fb3c528f4c6695488dc860	0.0282177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.34315816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08009968	0.023653243	0	0	0	0	1.096578148	0	0	0	0	0	0	0	7.096397598	8.116305826	16.35080485	13.08944809	2.292950034	11.02286933	16.148114	8.44796543	3.804279023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c9ff9e2aeeaebc0df06f1e182022bb7	0	0	0	0	0	0	0	0	0	0	0.165040184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.041337962	58.8159918	0	4.212520296	0.067330999	39.50617284	0	4.675357232	32.16349778	0	0.146092038	25.53626149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.008304056	0.079170295	0	0	0	0	0	0	9.043927649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.64522269	0	0	0	0	0	0	0	0	0	0	0	0	0	10.72097963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111731844	0	0
759c307b9fae00bc323e940bc7f73b6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.66597915	0	0	0	0	1.012731481	0	1.830804202	0	0	0	12.37617555	45.5525825	5.942492013	0	3.279541905	0	0	0	0	0	0	0.572312452	0	3.037719551	0	0	0	0	0	0	0	0	1.599279198	0	0	0	0	0	0	0	0	0	0	0	0.395452299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f27e96468755ca144a3b4edca1d4c4e	0	0	0	0	0	0	0	0	0.600382061	0	0	2.557788546	0	0	0	0	3.572867696	1.654464201	0	1.027194311	1.50252795	3.868600967	3.546495392	0	0	0	0	0	0	0	0	0	0	1.341188268	0.016751822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295809367	0	0	0	0	0	0	0.04995005	0	0	0	0	0	0	0	0	0	0	0	0	6.378466558	0	0	1.282683769	10.29511533	5.110188438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.657643312	0	3.553175955	0	0	2.876234747	0	0	2.220013254	0	0	0	0.686348251	0	0	1.55422908	0	0	0	0.076908287	1.656747627	0	0	0	2.921953095	0	1.025354213	1.28521997	20.75046904	4.33182333	1.112849939	7.651313285	2.515231995	2.542087542	4.005183178	0.77457265	0	2.488938053	1.047401638	1.66638613	3.92804699	9.637900287	0.627192516	0	0.588659966	1.074597026	0	3.286335206	0.27213529	20.14716614	0.794187225	1.301100932	4.850474106	1.197946378	1.142857143	3.628776195	0	0	0	3.639265762	0	0
288359d621a383c1e46f0c0418660242	0	0	0	0	0.431220354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461665293	0	0	0	0	0	0	3.228373309	0	0	0	0	0	0	0	0	0	0.20885848	0	0	0	0	0	0	0	0	0	0	0.733356251	1.676445935	4.302501895	2.005270998	0.745275486	2.710262346	0.221483942	0.516065614	0.392618767	0	0	3.210031348	0	1.773162939	0	4.502863092	1.432429259	0	0.56727707	0.386023295	0	0	1.794276875	0.392213829	0	1.405939236	0.165672631	0	0.277147896	1.566793335	0.56412185	4.951569471	0	0	5.620969173	0	0	0.679356534	0	0	35.60507371	0	0	10.77073171	0.316927666	0.420168067	0	0	0	0	0	0	0	0	5.186280854	1.216814159	0	2.52482747	0	0.2636272	0.106303816	1.466931875	0.46093186	0	0	0	0.787248518	0	0	0	0.49598833	0.277076033	0	0.616891953	0	0	5.319300919	2.649640862	4.360183003	2.93715847
543eb306ab15d1b00b591205bb5b62a5	0	0	0	0	0.129366106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.354571679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017739933	0	0	3.577906018	8.857847165	0	0.595759593	0	0	0	2.625895192	0	0	3.869246164	0	0	0	2.566735113	0.169130083	0.284243681	0.590565358	2.101531839	0	0	0	0	0	0	0	0	0	3.689698636	3.398026952	0	0	1.703486825	0.78125	0.406053894	2.850648154	0.392618767	0	0	8.137931034	3.948755372	2.635782748	0.994608663	8.537220198	3.804156393	0	0	3.048252912	0	0	3.743232792	0	0	2.194636856	0.314777999	0	0	0	0	7.077689803	1.640679544	0.687014303	0	0	0.431225122	0.93571749	0.562972495	0	0	0	0	0	0.177106637	0	0	1.160815402	6.781429317	0.776551199	0.171848149	0.555555556	0	0.427350427	0.21262827	1.659292035	0	0	0.905531082	0.310149647	0	0	0	0	0	0	1.593935271	0	0	0.14627762	0	0	0	1.333575252	0.486111111	0	0.285727892	0	5.309857202	0.102459016
26e7ed2b3c2fca3c58b85d81d4e31c33	0	21.50593626	42.92576663	0	0	0	0	0	0	0	0	0	0	0	0	0.03617945	0	0	0	0	0	0	0	0	0	1.555248965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.73933148	0	0	0	0	0	0	0	1.450967312	3.195272461	1.316311157	1.099598224	1.95927447	2.360467681	1.651686256	1.231544833	0.563362451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87f1f89372c1542c10504ef404c7ba31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064069708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13484741	0	0	0.158541419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775193798	0	0	0	0.075267199	0	0	0	0	0	0	0	4.378980892	0	1.946945729	0	0	3.70424172	1.158940397	0	1.159708416	0	1.373141849	0	2.848815344	0	0	4.381124	0	0	0	0	2.605758404	0	0	0	4.30603614	0	1.87360179	2.891744933	6.210131332	14.4394111	4.903495044	0.601446517	1.359162631	2.390572391	8.222405466	0	0	7.632743363	0.563985498	7.911126073	0.195790504	7.970845933	2.817051132	1.989060169	2.92663964	5.372985131	0	3.053111417	4.548546992	5.929214303	3.041568097	3.741627531	4.478482859	1.173498492	2.81773399	8.055883153	7.222222222	0	0	7.693535515	0	0
67394fb3b60061fbc5ddacad8d59cdc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190638298	0	0	0	65.68643379	41.02471586	0	0	0	0	0	0	52.3009496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579854208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62453393	0	0	0	5.025213006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ffb3d719d616685588bcbff9d4a83a9	0.30334027	2.530722766	0	2.955253785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.038630378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53627857	0.608669834	0	2.919181317	0	16.33847791	0	0	0	0	0.541683181	0	0.199219061	4.884568651	0	0	0.212287712	9.309362763	1.409272849	1.699613011	0.436127191	4.877704941	1.368925394	3.198764615	1.674733041	5.279078142	3.633371313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2c526a4c3c4bbcd8ff91388c7c04ce4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.64256702	0	60.90762187	50.02204586	0	0	0	0	0	34.79741233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.368912608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.630257802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04d4cc29e2c11e41c541904f1ce504fe	0	0	0	0	0	0	0	0	0.536705176	0	1.994833525	3.471284455	0	0	0	0	0	25.55861938	0	28.48488839	0	0	0	0	0.027234043	0	0	0	0	16.1284503	0	0	0	0	0	5.547850208	28.89700511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccce6fe44bfd9772bbe4ec98222d190a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.02058197	0	0	0	15.01664622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093088201	0	0	26.41369048	11.12339673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074971886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9168a700bcdc2c86389c15b79c748f2	0	0	0	0	0.388098318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26109148	0	0	0	0	0	0	0	8.324527416	40.57824505	0	0	0	0	0	0	0	8.346478294	0	0	0	0	0	11.29777742	0	0	0	0	0	9.408447094	0	0	0	18.36155328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.657269394	0	0	0
7d2997b35503bc54e9ef5a63975fed39	0	0	0	0	0	0	0	0.019470405	0	1.765192608	0	0.85789181	0	0	0	0.03617945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	0	0	0	0	0	0	0	0	10.1214172	0	0	0	0	1.714119698	0	0	1.656726309	0	0.982615268	0	0	0	0	5.867777903	0	0	0	0	1.415473701	0	0	0	2.037677816	0	0	2.076124567	2.645403377	11.49490374	0	21.97944423	19.98125293	0	0	0	0	0	4.532026319	0.942602256	5.090553108	2.124525083	0.648453279	0	2.34353307	1.124578283	0	1.908194636	0	9.419849185	1.88408246	0	0.904449307	0	0	1.315431371	0.783730159	0	0	0	0	0
96e7e25cdc80521a63c692e16f047093	0	0	0	0	0	0	0.320194325	0	0	0.18387423	0	0	0.763209393	1.515052141	7.696159431	0	0	0	0	0	0	1.484075371	0.293214186	0	0	0	0	0	0	0	0.242391597	0	0	2.682376535	0	4.975728155	1.475529584	0	2.17140661	1.537028412	0	0.059382423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324675325	0	0	0	0	0	0	0	0	0	0.01265983	19.12621359	2.25342347	0.766721044	0	0	0.616674889	1.05156038	13.74960077	0.253344945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202183583	0	0	0	0	0	0	0	0.514368013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.054445909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.882907133	0.033334921	0	0	0
be6aef63772ece9e29e81573c1bb2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148128198	0	0	0	0.09213502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291262136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.89024093	0	0	21.77513074	1.266916211	0	20.99072233	0	0	0	27.73599097	0	0	0	0	0	0	0	0	0	0	0	0	0	25.99739001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
003d2f871db236415b4a4bcc8b0c829f	0	0	22.38730939	16.43477293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.357958109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36232551	0	0	0	0	0	9.888780038	0	0	0	0	0	0	1.453219927	0	0	0	0	2.093062041	0	1.41146618	2.022978783	0	0.095595264	3.203503111	0.129636298	1.088745411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2726a8ef00f8d9e165a5cf757dc24187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029691211	0	0	0	0	0	0	0	0	0	1.752234098	0	0	30.34686832	0.886665909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.226510514	0	0	0	0.039261877	0	0	0	0	0	6.692693809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.549685827	0	0	0.148809524	7.153914197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e68c1bb6fac22947077f421d9a5bf031	0	0	0	0	0	0.542719802	18.3946119	5.023364486	1.209860821	1.40663786	17.27181401	16.87187227	11.86888454	0	0	0	0	1.682989446	0	0.645288734	7.569607634	0	0.516615471	0	0	0	0	0	0	0.20746888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364014561	0	0	0	0	0	0.095816033	2.208851239	0	0	0	0	0	0	0	0	0	3.434691616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6aed27fe0a1493fe286a0d9dbd827347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436893204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84156051	0	3.528839134	0	0	3.776873911	1.187733948	0	0	0	4.169816075	0	0	0	0	4.336073882	0	0	0	0	3.313495255	0	0	0	3.037293349	0	2.181208054	0	0	0	3.355938098	0	0	3.61952862	2.886087878	0	0	0	3.061635558	9.543847837	0	3.380631155	1.5626661	2.386872203	3.670794691	6.997375984	0	3.498356832	2.624161726	3.04062272	6.437985806	5.427669567	4.084609774	3.276016625	1.418719212	4.381747256	0	0	0	1.468475658	0	0
d205c635885fb65b4021537622356e3c	0	1.197667153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18186379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.414940942	0.252375297	0	0	0	7.208325942	0	0	0	0	0.066058925	0	0	1.817739976	0	0	10.65184815	0	5.353569046	0.9727016	4.083736421	3.164869246	2.943189596	8.765350393	3.679803334	0.929060137	8.216229903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274c6b6158831a35ed9277540b91787f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.641370047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067330999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163236338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.433519108	0	3.577512777	0	0	5.47646717	0.525482292	0	7.256461233	0	0	0	8.283189169	0	0	4.065773173	0	0	0	0	0.884671063	0	0	0	1.806997309	0	0	0	0.300187617	13.0804077	0.469483568	3.197563761	3.046399	0	1.837672282	0	0	0	0	0.841609157	0	0	1.530774955	1.342615614	0.177708669	0	0	0	0	4.384577962	1.030753633	0.562014012	2.370532458	7.912965528	0	0.680395537	10.32738095	0	0	1.308858739	0	0
ac7fe0192cd9a64714d246e95fe0bb87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40070035	5.249930187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.81783244	11.8071728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074925075	0	0	0	0	0	0	0	0	0	0	0	5.789564916	17.52039152	22.24969098	0	11.18237132	26.30597015	12.97508783	8.368300214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26c77d90f2a2e2d5ef2b962969cb3737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631296172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.10528955	44.71898819	0	1.402483565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44329553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.493864302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.143830616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.120476114	0	0	0	0	0	0	1.161641127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.082461688	0	0	0	0	0	0	0	0	0	0	0	0
241dab63b8c1f6ab83ead7a5142499bd	0	3.853363883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.470839082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.13959196	0.578978622	0	3.214379428	0	20.57240849	0	0	0	0	1.294754921	0	0	0.729040097	0	0	4.82017982	0	0.883922615	0.716452254	0.142732535	3.566645521	0.735797399	1.88249136	1.282937697	2.290241268	3.088998607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bf160504bb9ccb17778c6feb0629293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017021277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173340267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.64902686	0	0	0	0	0	30.52759135	0	0	0	42.18396801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5cb61b2ffca4bffa1843d630ffbe351	1.202779443	1.510102062	0	9.678317008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.392198671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.590274582	0	0	1.607189714	0	4.636035716	0	0	0	0	12.60404281	0	0	1.205346294	0	0	0.324675325	0.373798505	1.192461641	1.443363665	0.261676314	3.207161486	0.590349076	1.691300831	0.192056541	2.045372704	2.886441322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
