Feature ID	Taxon	Confidence
d28f3a3762b9fc435b2b30681e948bdd	k__Fungi	0.9999857299254997
0f1813621825599a24313e4c74fd7589	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7240495453653056
7d0f3b858b4f694bfc3f3218d8d33635	k__Fungi	0.9999884397365786
cdd92fe8c12679fb787ea0182b267ad9	k__Chromista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.979509923897131
54a7e1762e0520db693bc259caa931ef	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__unidentified;s__unidentified	0.8770163203646991
b1c2cdd1a389cefb8dd3b189cff499af	k__Fungi	0.9999776586887099
aa8c8813f65a25b0c737b0c835211a75	k__Fungi	0.9999992888953317
0600154c7b5f6b76724fca2f4ec8f9ad	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9999999292589871
1f2883c03a8278324c489b2eed4bf095	k__Fungi	0.999996413764895
49eeb4efffbfe2b7136c5159d903c045	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.9521610788316341
d42a59ee447e0fd7d9902404a046d247	k__Fungi	0.9999995572445313
42dd2b1fc4e2cbe82e4ebb9b78935544	k__Fungi;p__Ascomycota	0.7929216668583775
1b4746d4c148b1fc50a237adb45beab3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__unidentified;s__unidentified	0.968217711970572
0be30e2bf38027eac28db173296c6f39	k__Fungi	0.9999915088110332
46f5d10f2f60e039b8c3a0dcd5dfb41c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.9863488162748392
731c8d2d351a986cbcfc1e586714032f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae	0.9941127802430876
8fcd17d8b71450f19ea6b5249513d2b9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.8608776198148382
76c644b959211d441c23a337265354bd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Cytospora;s__unidentified	0.990131415035483
6e56bdd8ceb78e69822dfb91fb9ece12	k__Fungi	0.9999957920767584
39ffb9d76fac554e243855153d0b7179	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.9536962022831675
853fb83f7b44c0055c477d0b063a59a9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.8215957875997303
3907ffe493825527168570a775eeb890	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_eucalypti	0.9454999941346818
90fac14fabe60c4adc3f0d43017baee1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7811027219680019
288c855b9c0988cf29082f29ac14058e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.9268773180954102
